image,image_path,xmin,ymin,xmax,ymax,label,confidence,x_size,y_size
20190523PWY.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20190523PWY.bmp,517,221,806,519,0,0.7067295,1280,1024
20201127 CSN.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20201127 CSN.bmp,408,316,761,820,0,0.62777203,1280,1024
20201116CMW.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20201116CMW.bmp,445,453,798,771,0,0.9198799,1280,1024
20200902LYM.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20200902LYM.bmp,422,211,707,741,0,0.90712094,1280,1024
20210523CWT.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20210523CWT.bmp,800,4,2411,1583,0,0.99974597,3840,2160
20181225LSW.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20181225LSW.bmp,303,430,658,735,0,0.9433117,1280,1024
20180812CBX.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20180812CBX.bmp,471,352,853,845,0,0.9902245,1280,1024
20210102WYM.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20210102WYM.bmp,393,263,801,528,0,0.8562039,1280,1024
20190912LYS.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20190912LYS.bmp,544,637,854,893,0,0.49313283,1280,1024
20211014WHY.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20211014WHY.jpg,1140,392,2749,2025,0,0.99930763,3840,2160
20181213HY.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20181213HY.bmp,492,385,904,693,0,0.83587605,1280,1024
20210618NMHD.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20210618NMHD.jpg,1698,420,2944,1768,0,0.99797744,3840,2160
20190114CKI.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20190114CKI.bmp,263,378,704,705,0,0.8183707,1280,1024
20211227CYS.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20211227CYS.jpg,1307,434,2655,1719,0,0.9991176,3840,2160
20210924YKW.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20210924YKW.jpg,639,488,2277,1913,0,0.9938833,3840,2160
20181211WMT.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20181211WMT.bmp,675,274,1000,576,0,0.94431263,1280,1024
20190312NXT.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20190312NXT.bmp,147,433,569,927,0,0.997988,1280,1024
20211020LFK.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20211020LFK.jpg,1001,373,2407,1818,0,0.9996554,3840,2160
20200806CKM.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20200806CKM.bmp,511,559,904,871,0,0.93391365,1280,1024
20201206CYPE.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20201206CYPE.bmp,504,298,830,784,0,0.92723036,1280,1024
20200629FSK.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20200629FSK.bmp,613,636,920,934,0,0.96520895,1280,1024
20200714LYT.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20200714LYT.bmp,313,442,656,742,0,0.954894,1280,1024
20210103LWI.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20210103LWI.bmp,724,302,961,559,0,0.50359994,1280,1024
20180716YSY.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20180716YSY.bmp,308,256,706,530,0,0.9295066,1280,1024
20200701LFP.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20200701LFP.bmp,606,167,957,472,0,0.8914508,1280,1024
20220115WWY.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20220115WWY.jpg,1408,652,2603,2029,0,0.99700993,3840,2160
20201029NW.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20201029NW.bmp,183,348,512,606,0,0.92123586,1280,1024
20200513MKY.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20200513MKY.bmp,622,453,1023,957,0,0.9576336,1280,1024
20210620SA.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20210620SA.jpg,981,427,2523,1627,0,0.99708945,3840,2160
20200425CPS.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20200425CPS.bmp,406,316,743,874,0,0.9522107,1280,1024
20190715CWY.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20190715CWY.bmp,316,262,708,758,0,0.9806446,1280,1024
20220703LCM.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20220703LCM.jpg,967,372,2251,1784,0,0.9988816,3840,2160
20220715CMW.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20220715CMW.jpg,1010,360,1980,1542,0,0.9255607,3840,2160
20220725HH.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20220725HH.jpg,1330,319,2690,1755,0,0.9994018,3840,2160
20210321SCY.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20210321SCY.bmp,385,368,953,861,0,0.9994981,1280,1024
20201001LYK.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20201001LYK.bmp,310,223,588,521,0,0.5497236,1280,1024
20211113LKM.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20211113LKM.jpg,1086,387,2512,1775,0,0.99810743,3840,2160
20220725WWT.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20220725WWT.jpg,488,368,2117,2001,0,0.9993421,3840,2160
20200526LSWS.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20200526LSWS.bmp,320,377,760,839,0,0.95344627,1280,1024
20220724CPS.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20220724CPS.jpg,1016,474,2328,1851,0,0.9987016,3840,2160
20220605KKY.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20220605KKY.jpg,1420,773,2909,2160,0,0.99797946,3840,2160
20210728NSW.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20210728NSW.jpg,1093,291,2218,1812,0,0.99561995,3840,2160
20211202CYKC.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20211202CYKC.jpg,1660,505,2991,1856,0,0.9919235,3840,2160
20190625PMS.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20190625PMS.bmp,461,382,901,700,0,0.8052957,1280,1024
20210502TWC.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20210502TWC.bmp,375,44,960,513,0,0.9965936,1280,1024
20220711WSY.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20220711WSY.jpg,1477,0,3130,1894,0,0.9960261,3840,2160
20190309PCS.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20190309PCS.bmp,368,323,724,760,0,0.9605099,1280,1024
20191228LWS.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20191228LWS.bmp,438,554,780,820,0,0.928678,1280,1024
20210516KSL.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20210516KSL.bmp,940,716,2480,2160,0,0.99954087,3840,2160
20180617CWY.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20180617CWY.bmp,511,430,780,734,0,0.60612977,1280,1024
20190715YWL.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20190715YWL.bmp,442,126,750,658,0,0.95623827,1280,1024
20201018SSW.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20201018SSW.bmp,274,500,605,983,0,0.885381,1280,1024
20190323KCYQ.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20190323KCYQ.bmp,713,319,1045,641,0,0.92758304,1280,1024
20220520LYB.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20220520LYB.jpg,1426,224,2886,1711,0,0.99931884,3840,2160
20201203LPS.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20201203LPS.bmp,410,413,763,743,0,0.86122596,1280,1024
20181023LSM.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20181023LSM.bmp,372,271,744,771,0,0.9820072,1280,1024
20211101KSH.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20211101KSH.jpg,1211,381,2411,1791,0,0.9933754,3840,2160
20180530 LMN.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20180530 LMN.bmp,459,464,894,796,0,0.89325583,1280,1024
20181019WSM.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20181019WSM.bmp,510,163,852,443,0,0.93821263,1280,1024
20190720HWM.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20190720HWM.bmp,365,454,834,759,0,0.9232016,1280,1024
20220604NHW.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20220604NHW.jpg,1065,482,2332,1861,0,0.9962536,3840,2160
20190108THK.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20190108THK.bmp,507,399,863,751,0,0.8095393,1280,1024
20180520ZSH.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20180520ZSH.bmp,699,181,1055,499,0,0.83750784,1280,1024
20220517HY.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20220517HY.jpg,1144,80,3085,2023,0,0.9993619,3840,2160
20191124CSC.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20191124CSC.bmp,330,352,687,619,0,0.89346814,1280,1024
20210529ZY.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20210529ZY.bmp,1405,722,2754,2083,0,0.9930387,3840,2160
20211123WHLH.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20211123WHLH.jpg,1465,386,2569,1828,0,0.9968187,3840,2160
20190816LLW.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20190816LLW.bmp,493,170,857,492,0,0.9312729,1280,1024
20220511WYNE.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20220511WYNE.jpg,898,577,2027,1953,0,0.9831987,3840,2160
20220716TCF.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20220716TCF.jpg,934,327,2061,1869,0,0.94005346,3840,2160
20190119KKY.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20190119KKY.bmp,408,450,700,722,0,0.93069476,1280,1024
20211223TTK.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20211223TTK.jpg,1081,435,2500,1846,0,0.9970735,3840,2160
20211109WHY.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20211109WHY.jpg,1215,544,2807,1724,0,0.9976103,3840,2160
20210103LHY.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20210103LHY.bmp,739,234,1055,703,0,0.67715806,1280,1024
20180616TOW.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20180616TOW.bmp,450,477,1062,930,0,0.34877574,1280,1024
20180515YKY.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20180515YKY.bmp,407,182,741,481,0,0.84872925,1280,1024
20200512LMY.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20200512LMY.bmp,587,134,860,427,0,0.7595883,1280,1024
20190612CYT.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20190612CYT.bmp,402,440,700,709,0,0.90176487,1280,1024
20181026LSY.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20181026LSY.bmp,498,412,930,687,0,0.6524337,1280,1024
20210604HI.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20210604HI.jpg,1218,0,2221,1352,0,0.9876072,3840,2160
20180804WSN.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20180804WSN.bmp,564,114,884,646,0,0.94240165,1280,1024
20201022CCN.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20201022CCN.bmp,346,335,690,855,0,0.97450066,1280,1024
20211206SYC.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20211206SYC.jpg,852,369,2479,2042,0,0.9993548,3840,2160
20220523CSF.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20220523CSF.jpg,1690,321,2676,1589,0,0.99213505,3840,2160
20190901XYD.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20190901XYD.bmp,615,154,918,445,0,0.95717126,1280,1024
20190720KTY.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20190720KTY.bmp,496,479,973,941,0,0.9989832,1280,1024
20210826CSYY.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20210826CSYY.jpg,684,457,2028,1832,0,0.9982858,3840,2160
20211207LMW.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20211207LMW.jpg,1510,93,2838,1527,0,0.99843234,3840,2160
20181119KWC.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20181119KWC.bmp,495,618,864,965,0,0.94623494,1280,1024
20211007CSC.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20211007CSC.jpg,857,611,2420,2155,0,0.9998206,3840,2160
20220729LCYC.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20220729LCYC.jpg,1490,260,2964,2136,0,0.9996894,3840,2160
20210321THHK.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20210321THHK.bmp,126,380,698,960,0,0.99509054,1280,1024
20200715WPYL.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20200715WPYL.bmp,400,371,846,667,0,0.95217204,1280,1024
20201224YPY.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20201224YPY.bmp,319,287,847,615,0,0.65197897,1280,1024
20180705LWY.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20180705LWY.bmp,362,471,696,752,0,0.9501655,1280,1024
20211231LKK.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20211231LKK.jpg,872,506,2379,2096,0,0.9998561,3840,2160
20191124TST.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20191124TST.bmp,659,400,1025,864,0,0.93432444,1280,1024
20181012SRS.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20181012SRS.bmp,618,398,1138,700,0,0.4928179,1280,1024
20210305WYM.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20210305WYM.jpg,1429,1025,2219,1963,0,0.6875044,3840,2160
20220310CTF.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20220310CTF.jpg,1348,654,2839,1917,0,0.9960049,3840,2160
20220224DPMJA.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20220224DPMJA.jpg,821,235,2626,1507,0,0.99786204,3840,2160
20210411LCW.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20210411LCW.bmp,308,117,805,658,0,0.9995971,1280,1024
20220122HKM.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20220122HKM.jpg,905,276,1966,1777,0,0.9932197,3840,2160
20220514CYN.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20220514CYN.jpg,1058,393,2947,1721,0,0.9715134,3840,2160
20210908YML.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20210908YML.jpg,1073,510,2428,1853,0,0.9741869,3840,2160
20190806SPW.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20190806SPW.bmp,221,399,535,747,0,0.89380705,1280,1024
20180923CCY.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20180923CCY.bmp,586,369,959,803,0,0.9952121,1280,1024
20180505CFY.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20180505CFY.bmp,427,407,822,682,0,0.8697002,1280,1024
20211106TCN.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20211106TCN.jpg,613,183,2106,1571,0,0.99914324,3840,2160
20191111CHK.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20191111CHK.bmp,333,451,697,726,0,0.93900174,1280,1024
20200118CYL.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20200118CYL.bmp,563,595,952,888,0,0.7223521,1280,1024
20220516NYS.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20220516NYS.jpg,1583,505,2942,1832,0,0.9992321,3840,2160
20210926SWS.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20210926SWS.jpg,1534,456,2939,1849,0,0.9994858,3840,2160
20180411HKY.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20180411HKY.bmp,537,456,867,756,0,0.7592577,1280,1024
20190224SSY.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20190224SSY.bmp,306,291,668,655,0,0.8044845,1280,1024
20210628HSF.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20210628HSF.jpg,1259,658,2329,1924,0,0.99401695,3840,2160
20210921NSY.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20210921NSY.jpg,654,325,2093,1770,0,0.9997684,3840,2160
20210307LPY.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20210307LPY.jpg,1971,689,3029,1558,0,0.85392123,3840,2160
20181127CY.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20181127CY.bmp,653,456,947,714,0,0.73319423,1280,1024
20190609KWY.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20190609KWY.bmp,409,392,825,846,0,0.98718226,1280,1024
20190331LY.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20190331LY.bmp,338,281,620,883,0,0.9536423,1280,1024
20210411HPM.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20210411HPM.bmp,242,264,866,740,0,0.99938077,1280,1024
20200705YSC.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20200705YSC.bmp,361,141,687,602,0,0.8564557,1280,1024
20210607HKY.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20210607HKY.jpg,1786,73,2887,1437,0,0.9958565,3840,2160
20180127KWK.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20180127KWK.bmp,462,255,826,753,0,0.9798274,1280,1024
20210306LJ.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20210306LJ.jpg,1809,653,2483,1439,0,0.5798543,3840,2160
20200806YKF.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20200806YKF.bmp,348,184,759,677,0,0.99409235,1280,1024
20220101SA.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20220101SA.jpg,1497,276,2465,1625,0,0.9937502,3840,2160
20191026YSP.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20191026YSP.bmp,660,460,1040,775,0,0.9607996,1280,1024
20201018CFY.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20201018CFY.bmp,451,372,835,669,0,0.9649609,1280,1024
20201122WMY.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20201122WMY.bmp,489,230,794,518,0,0.7769277,1280,1024
20210523LYT.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20210523LYT.bmp,1055,327,2215,1766,0,0.99811983,3840,2160
20210627CYKC.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20210627CYKC.jpg,1358,419,2648,1842,0,0.9992383,3840,2160
20201223LQM.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20201223LQM.bmp,201,658,603,934,0,0.86783236,1280,1024
20190212LSB.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20190212LSB.bmp,552,354,870,622,0,0.9136449,1280,1024
20210820CSF.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20210820CSF.jpg,1062,403,2542,1786,0,0.9983815,3840,2160
20210812MYS.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20210812MYS.jpg,1552,379,2666,1685,0,0.9954662,3840,2160
20220508LWK.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20220508LWK.jpg,1089,492,2302,2023,0,0.9992239,3840,2160
20180610NCT.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20180610NCT.bmp,529,199,823,759,0,0.96425474,1280,1024
20181109CTW.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20181109CTW.bmp,635,362,959,629,0,0.78326553,1280,1024
20190702LCY.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20190702LCY.bmp,263,469,736,776,0,0.8867063,1280,1024
20210331WYL.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20210331WYL.bmp,508,96,1099,705,0,0.99904937,1280,1024
20191019YKFK.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20191019YKFK.bmp,445,554,881,903,0,0.9132655,1280,1024
20180813NKY.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20180813NKY.bmp,192,304,651,583,0,0.89243996,1280,1024
20200728KKY.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20200728KKY.bmp,378,328,823,641,0,0.9012904,1280,1024
20200525NMHD.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20200525NMHD.bmp,778,268,1072,576,0,0.8882146,1280,1024
20211004TB.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20211004TB.jpg,845,132,2475,1662,0,0.99968475,3840,2160
20220404LYK.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20220404LYK.jpg,1758,189,3190,1537,0,0.9976129,3840,2160
20210620TWC.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20210620TWC.jpg,1393,258,2609,2131,0,0.9990195,3840,2160
20190727LWC.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20190727LWC.bmp,511,256,850,555,0,0.87275904,1280,1024
20200906CPM.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20200906CPM.bmp,597,334,908,643,0,0.95666164,1280,1024
20220503CKY.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20220503CKY.jpg,1008,309,2454,1728,0,0.99947727,3840,2160
20190404WLC.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20190404WLC.bmp,108,93,423,672,0,0.8583619,1280,1024
20180528SYC.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20180528SYC.bmp,412,333,713,634,0,0.80110747,1280,1024
20191107CWF.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20191107CWF.bmp,478,359,817,674,0,0.9453512,1280,1024
20191010WKP.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20191010WKP.bmp,306,100,624,585,0,0.9096039,1280,1024
20180609KCM.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20180609KCM.bmp,390,359,776,673,0,0.9266307,1280,1024
20210403KSW.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20210403KSW.bmp,543,319,1010,839,0,0.9926882,1280,1024
20220416HTC.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20220416HTC.jpg,1059,263,2429,1554,0,0.9922547,3840,2160
20191016HCY.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20191016HCY.bmp,611,435,934,733,0,0.9353564,1280,1024
20210415SCY.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20210415SCY.bmp,448,167,1032,703,0,0.99977493,1280,1024
20210723SLL.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20210723SLL.jpg,866,686,2356,1843,0,0.9970851,3840,2160
20200916MV.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20200916MV.bmp,414,411,758,744,0,0.90855366,1280,1024
20220414CSF.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20220414CSF.jpg,1641,337,2671,1581,0,0.99393964,3840,2160
20200401SHS.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20200401SHS.bmp,461,336,938,642,0,0.9371169,1280,1024
20220628YKC.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20220628YKC.jpg,445,106,1976,1548,0,0.9988123,3840,2160
20180818OCL.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20180818OCL.bmp,312,343,699,595,0,0.7547571,1280,1024
20200801LWF.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20200801LWF.bmp,317,457,698,741,0,0.92429906,1280,1024
20200111CGLC.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20200111CGLC.bmp,413,492,899,798,0,0.803069,1280,1024
20180307KYT.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20180307KYT.bmp,563,365,1236,824,0,0.9517966,1280,1024
20201109LYT.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20201109LYT.bmp,261,476,596,765,0,0.8987189,1280,1024
20190605AWS.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20190605AWS.bmp,505,319,792,621,0,0.64740914,1280,1024
20210819WWY.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20210819WWY.jpg,1212,341,2282,1748,0,0.9935831,3840,2160
20180112CMH.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20180112CMH.bmp,457,85,896,394,0,0.8550736,1280,1024
20200129CCY.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20200129CCY.bmp,457,269,943,553,0,0.9509199,1280,1024
20211214LYSS.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20211214LYSS.jpg,1336,638,2575,1870,0,0.99855196,3840,2160
20210705SSW.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20210705SSW.jpg,1381,100,2792,1535,0,0.9974458,3840,2160
20190302KLM.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20190302KLM.bmp,512,528,803,817,0,0.9075368,1280,1024
20210824SPK.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20210824SPK.jpg,1248,365,2487,1744,0,0.996787,3840,2160
20191103SNL.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20191103SNL.bmp,462,112,765,648,0,0.8520677,1280,1024
20201017CMY.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20201017CMY.bmp,390,461,724,747,0,0.96454495,1280,1024
20220604NLYN.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20220604NLYN.jpg,932,455,2364,1959,0,0.99695385,3840,2160
20191023LHC.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20191023LHC.bmp,612,166,1046,654,0,0.9949332,1280,1024
20191203FTT.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20191203FTT.bmp,223,479,715,811,0,0.7955099,1280,1024
20201025MKM.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20201025MKM.bmp,487,422,913,714,0,0.7526522,1280,1024
20210301CKW.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20210301CKW.jpg,1276,749,2780,1633,0,0.64717174,3840,2160
20190729WR.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20190729WR.bmp,462,416,807,861,0,0.9306959,1280,1024
20180621WTY.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20180621WTY.bmp,564,475,962,786,0,0.7845755,1280,1024
20210613SSY.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20210613SSY.jpg,1435,698,2625,2092,0,0.9956446,3840,2160
20190626TKM.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20190626TKM.bmp,319,331,634,647,0,0.9437265,1280,1024
20190408KLM.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20190408KLM.bmp,451,325,766,834,0,0.9663582,1280,1024
20201211SL.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20201211SL.bmp,522,306,834,839,0,0.9536047,1280,1024
20180821DY.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20180821DY.bmp,448,292,907,590,0,0.76295733,1280,1024
20210316CCN.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20210316CCN.jpg,1881,543,2534,1523,0,0.6599389,3840,2160
20210725WAY.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20210725WAY.jpg,1820,506,3261,1895,0,0.99890757,3840,2160
20210313CEF.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20210313CEF.jpg,1552,580,2204,1473,0,0.7464197,3840,2160
